plant_name_id,ipni_id,taxon,genus,species,family,prediction,predicted_threat,prediction_binomial,accuracy_binomial,category,observed_threat,threat_binomial,confidence,mean_alt,total_flor_regions,mean_eoo,mean_aoo,pa_binomial,protected,II,IV,VI,trop_subtrop_moist_broad,trop_subtrop_grass_sav_shrub,desert_xeric,flooded_grass,montane_grass,hfp_delta_class1,hfp_delta_class2,hfp_delta_class3,hfp_delta_class4,hfp_delta_class5,hfp_2009_class1,hfp_2009_class2,hfp_2009_class3,hfp_2009_class4,hfp_2009_class5,hfp_2009_class6,hfp_2009_class7,hfp_2009_class8,hfp_2009_class9,hfp_2009_class10,hfp_quant_1to3,hfp_quant_1to4,sqrt_eoo,sqrt_aoo,sqrt_desert,new_pred,threatened,.lower,.upper
403114-az,937567-1,Pimpinella heywoodii,Pimpinella,heywoodii,Apiaceae,over,T,2,0,LC,NT,0,confident,1900,4,53534,60,1,present,absent,absent,absent,0.28997459,0.409410292,0.00828495,0,0.292330167,0.032569955,0.097884051,0.437777083,0.292244244,0.139524666,0.000193106,0.001638243,0.043852625,0.107312482,0.12817002,0.176333206,0.167857174,0.215934578,0.124355627,0.034352939,0.045683974,0.152996456,231.3741559,7.745966692,0.091021703,over,0.658955604,0.591877613,0.737807454
402974-az,846968-1,Pimpinella pimpinelloides,Pimpinella,pimpinelloides,Apiaceae,under,NT,1,0,EN,T,1,confident,3850,1,12,8,1,present,present,absent,absent,0.208939152,0.38674431,0,0,0.404316538,0.048637836,0.070832958,0.282465695,0.321789201,0.27627431,0,0,0.034972436,0.047454254,0.077413744,0.240801248,0.182840678,0.332216996,0.075856731,0.008443913,0.034972436,0.08242669,3.464101615,2.828427125,0,under,0.298913902,0.222957055,0.363047779
402803-az,937569-1,Pimpinella schimperi,Pimpinella,schimperi,Apiaceae,correct,T,0,1,VU,T,1,confident,2075,2,107,12,1,present,present,absent,absent,0.235760058,0.529265341,0.014605772,0,0.220368829,0.020328464,0.064742705,0.507951629,0.274004413,0.13297279,0.000340475,0.002888473,0.070201344,0.149209186,0.170504471,0.177153863,0.157575509,0.170233711,0.08181367,0.020079299,0.073430292,0.222639478,10.34408043,3.464101615,0.120854342,threatened,0.658955604,0.591877613,0.737807454
571375-az,977743-1,Plantago annua,Plantago,annua,Plantaginaceae,over,T,2,0,NT,NT,0,confident,1550,3,24486,20,1,present,present,absent,absent,0.12947779,0.766415753,0.005676956,0,0.098429502,0.01031776,0.029568673,0.711239528,0.22068665,0.028187389,0.000132297,0.001122361,0.057889298,0.230438476,0.243997092,0.206348819,0.159030324,0.076580475,0.018591256,0.005869602,0.059143956,0.289582432,156.4800307,4.472135955,0.075345575,over,0.655570725,0.58791079,0.734769326
536505-az,906882-1,Plicosepalus ogadenensis,Plicosepalus,ogadenensis,Loranthaceae,correct,T,0,1,EN,T,1,confident,535,1,24,12,0,absent,absent,absent,absent,0.118248011,0.838664406,0,0,0.043087583,0.00330245,0.009777301,0.739146975,0.218924185,0.028849089,0,0,0.006552016,0.259265669,0.258162185,0.213796194,0.164093624,0.07593019,0.018611192,0.003588931,0.006552016,0.265817684,4.898979486,3.464101615,0,threatened,0.794597354,0.709562194,0.871500031
536514-az,906883-1,Plicosepalus robustus,Plicosepalus,robustus,Loranthaceae,correct,T,0,1,CR,T,1,confident,1600,1,4,4,0,absent,absent,absent,absent,0.174789642,0.675266597,0.022200944,0,0.127742817,0.027529804,0.076756648,0.658514077,0.207759216,0.029440255,0.000517376,0.004389231,0.071158313,0.169432092,0.20929314,0.210743404,0.181507803,0.108523285,0.028394992,0.016040364,0.07606492,0.245497012,2,2,0.148999813,threatened,0.794597354,0.709562194,0.871500031
436100-wcs,936786-1,Poa hedbergii,Poa,hedbergii,Poaceae,over,T,2,0,LC,NT,0,confident,4000,2,103,12,1,present,present,absent,absent,0.132257919,0.61431789,0,0,0.253424191,0.009057626,0.032870754,0.643961036,0.247724119,0.066386464,0,0,0.114406572,0.197723742,0.216520221,0.180237021,0.137165847,0.097230619,0.049690359,0.007025619,0.114406572,0.312130314,10.14889157,3.464101615,0,over,0.583374015,0.505698003,0.672358398
437046-wcs,417852-1,Poa pumilio,Poa,pumilio,Poaceae,under,NT,1,0,CR,T,1,confident,4200,1,18,18,1,present,present,absent,absent,0.208939152,0.38674431,0,0,0.404316538,0.048637836,0.070832958,0.282465695,0.321789201,0.27627431,0,0,0.034972436,0.047454254,0.077413744,0.240801248,0.182840678,0.332216996,0.075856731,0.008443913,0.034972436,0.08242669,4.242640687,4.242640687,0,under,0.278641863,0.207038709,0.342741962
572991-az,691512-1,Polygala gondarensis,Polygala,gondarensis,Polygalaceae,over,T,2,0,LC,NT,0,low_confidence,1850,3,49475,20,1,present,absent,absent,absent,0.288446186,0.511811592,0.011005064,0,0.188737158,0.034263347,0.100449775,0.513585665,0.280771815,0.070929398,0.000256521,0.002176228,0.058250745,0.142431074,0.167921178,0.214381081,0.185023711,0.165955747,0.052701407,0.010902309,0.060683494,0.203114567,222.4297642,4.472135955,0.104905024,over,0.492512258,0.405472442,0.566289478
572805-az,1015076-1,Polygala mooneyi,Polygala,mooneyi,Polygalaceae,correct,T,0,1,EN,T,1,confident,1900,1,12,12,1,present,absent,absent,absent,0.174789642,0.675266597,0.022200944,0,0.127742817,0.027529804,0.076756648,0.658514077,0.207759216,0.029440255,0.000517376,0.004389231,0.071158313,0.169432092,0.20929314,0.210743404,0.181507803,0.108523285,0.028394992,0.016040364,0.07606492,0.245497012,3.464101615,3.464101615,0.148999813,threatened,0.678812504,0.6054962,0.758309307
162484-wcs,847350-1,Polyscias farinosa,Polyscias,farinosa,Araliaceae,correct,NT,0,1,NT,NT,0,low_confidence,1900,5,160060,56,1,present,present,absent,absent,0.344614796,0.282747784,0.007104908,0,0.365532512,0.030123261,0.101698406,0.303584114,0.354101311,0.210492908,0.000145105,0.000213734,0.042100199,0.076436926,0.087394235,0.159821837,0.157710753,0.275693701,0.164387233,0.036096277,0.042459038,0.118895965,400.074993,7.483314774,0.084290617,not_threatened,0.367382936,0.284274148,0.433095827
162609-wcs,760887-1,Polysphaeria aethiopica,Polysphaeria,aethiopica,Rubiaceae,correct,T,0,1,EN,T,1,confident,1075,2,246,12,1,present,present,absent,absent,0.139760524,0.700260071,0.010875155,0,0.14910425,0.016748028,0.047709543,0.685659423,0.222302135,0.027580871,0.000253437,0.002150069,0.104897136,0.204042376,0.231026589,0.199529505,0.154394028,0.07717592,0.018573002,0.007957937,0.107300642,0.311343019,15.68438714,3.464101615,0.104284009,threatened,0.713894286,0.647600025,0.776068865
162663-wcs,654212-1,Polystachya aethiopica,Polystachya,aethiopica,Orchidaceae,correct,T,0,1,VU,T,1,confident,1775,4,47873,36,1,present,present,absent,absent,0.347994429,0.230564377,0,0,0.421441193,0.034097487,0.109054665,0.306393569,0.338363005,0.212091274,0,0,0.024546375,0.062559612,0.07542641,0.153830785,0.162096793,0.287409392,0.189324724,0.044805907,0.024546375,0.087105988,218.7989945,6,0,threatened,0.751279742,0.693799594,0.811657992
162711-wcs,654246-1,Polystachya caduca,Polystachya,caduca,Orchidaceae,over,T,2,0,NT,NT,0,confident,2500,8,194699,56,1,present,absent,absent,present,0.213165443,0.563682902,0.003513511,0,0.219638144,0.017107258,0.05430927,0.549783024,0.270694684,0.108105764,8.19E-05,0.000694736,0.048788569,0.170400622,0.18145018,0.182940576,0.156038802,0.15703885,0.083255393,0.019310381,0.049565196,0.219965818,441.2470963,7.483314774,0.059274876,over,0.505818237,0.443111669,0.57968293
1092417-az,969600-1,Pseudognaphalium petitianum,Pseudognaphalium,petitianum,Asteraceae,under,NT,1,0,EN,T,1,low_confidence,2837.5,1,12492,16,0,absent,absent,absent,absent,0.367903253,0.250140454,0.007551513,0,0.37440478,0.020405301,0.091290846,0.445863905,0.377000656,0.065439292,0,0,0,0.006024317,0.082226087,0.224372893,0.362922774,0.291823914,0.029396067,0.003233948,0,0.006024317,111.7676161,4,0.08689944,under,0.417858786,0.325952426,0.495535375
510683-wcs,20010249-1,Pseudolithos gigas,Pseudolithos,gigas,Apocynaceae,correct,T,0,1,EN,T,1,confident,450,2,8,8,0,absent,absent,absent,absent,0.11391052,0.797730815,0,0,0.088358665,0.004417969,0.013394002,0.729312286,0.2251178,0.027757943,0,0,0.053330617,0.251397733,0.255919927,0.204839022,0.151307996,0.065606253,0.0152231,0.002375351,0.053330617,0.30472835,2.828427125,2.828427125,0,threatened,0.718454827,0.648983517,0.783091366
523345-az,712612-1,Ranunculus distrias,Ranunculus,distrias,Ranunculaceae,correct,NT,0,1,NT,NT,0,low_confidence,2750,5,92978,52,1,present,present,absent,absent,0.291655978,0.22680006,0.001025192,0,0.48051877,0.027068445,0.075000042,0.271304793,0.346990902,0.279635817,0,3.92E-09,0.024619928,0.038225068,0.058882828,0.149749088,0.172229461,0.328704415,0.185042476,0.042546732,0.024619932,0.062845,304.9229411,7.211102551,0.032018624,not_threatened,0.356824128,0.232057329,0.495710959
525350-az,713840-1,Ranunculus simensis,Ranunculus,simensis,Ranunculaceae,correct,NT,0,1,NT,NT,0,low_confidence,2775,7,138741,92,1,present,present,absent,absent,0.24541735,0.37950568,0.000638557,0,0.374438414,0.028765439,0.073849389,0.413016383,0.322552308,0.161816481,0,0,0.04818662,0.086245758,0.116026986,0.191272454,0.185368305,0.241121829,0.108188747,0.023589302,0.04818662,0.134432378,372.4795296,9.591663047,0.025269685,not_threatened,0.345156337,0.232057329,0.450407648
525175-az,713946-1,Ranunculus tembensis,Ranunculus,tembensis,Ranunculaceae,under,NT,1,0,EN,T,1,low_confidence,3275,3,25737,20,1,present,present,absent,absent,0.180460797,0.541718311,0.00120526,0,0.276615632,0.02201285,0.047424336,0.533367494,0.28581595,0.11137937,0,0,0.082982339,0.140262599,0.169568241,0.210923023,0.183047422,0.17642457,0.033498781,0.003293025,0.082982339,0.223244939,160.4275537,4.472135955,0.034716854,under,0.345156337,0.232057329,0.450407648
897214-az,77098518-1,Rhinacanthus mucronatus,Rhinacanthus,mucronatus,Acanthaceae,correct,T,0,1,EN,T,1,confident,1450,2,2128,24,0,absent,absent,absent,absent,0.139760524,0.700260071,0.010875155,0,0.14910425,0.016748028,0.047709543,0.685659423,0.222302135,0.027580871,0.000253437,0.002150069,0.104897136,0.204042376,0.231026589,0.199529505,0.154394028,0.07717592,0.018573002,0.007957937,0.107300642,0.311343019,46.13025038,4.898979486,0.104284009,threatened,0.744154414,0.677640306,0.812574441
178014-wcs,942940-1,Rhipidoglossum candidum,Rhipidoglossum,candidum,Orchidaceae,correct,T,0,1,EN,T,1,confident,2050,3,17012,12,1,present,absent,absent,present,0.349048031,0.392245944,0,0.00439372,0.254312305,0.042661576,0.134648941,0.443942395,0.293503376,0.085243712,0.004570213,0.021705918,0.071038071,0.127945027,0.127489412,0.227798243,0.169426025,0.189504476,0.056383742,0.004138874,0.097314202,0.225259229,130.4300579,3.464101615,0,threatened,0.751034247,0.693799594,0.811657992
427940-az,517248-1,Rhynchosia erlangeri,Rhynchosia,erlangeri,Fabaceae,correct,T,0,1,EN,T,1,low_confidence,2220,1,2522,20,1,present,absent,absent,absent,0.118248011,0.838664406,0,0,0.043087583,0.00330245,0.009777301,0.739146975,0.218924185,0.028849089,0,0,0.006552016,0.259265669,0.258162185,0.213796194,0.164093624,0.07593019,0.018611192,0.003588931,0.006552016,0.265817684,50.21951812,4.472135955,0,threatened,0.454181523,0.344075321,0.564778223
428086-az,517370-1,Rhynchosia malacotricha,Rhynchosia,malacotricha,Fabaceae,correct,T,0,1,EN,T,1,low_confidence,1675,2,2601,28,1,present,present,absent,absent,0.088299397,0.710163323,0.172884784,0,0.028652496,0.002233248,0.008990208,0.808753074,0.160628354,0.019395116,4.35E-06,0.000105941,0.027423201,0.207648421,0.312460919,0.230024818,0.143728202,0.063154249,0.013040207,0.002409692,0.027533492,0.235181913,51,5.291502622,0.415794161,threatened,0.482085889,0.390780073,0.57011613
427799-az,517536-1,Rhynchosia stipulosa,Rhynchosia,stipulosa,Fabaceae,under,NT,1,0,EN,T,1,confident,1400,4,16,16,0,absent,absent,absent,absent,0.334106186,0.33280612,0.013238359,0,0.319849335,0.0395766,0.118061797,0.369687861,0.38523379,0.087439952,0.000238462,0.000351239,0.026183075,0.041621522,0.096366481,0.250080055,0.263316604,0.26430865,0.05428439,0.003249523,0.026772776,0.068394298,4,4,0.115058068,under,0.279091778,0.183902417,0.369360431
528379-az,968645-1,Rinorea friisii,Rinorea,friisii,Violaceae,correct,T,0,1,EN,T,1,confident,1100,1,75,12,1,present,absent,absent,present,0.405290822,0.26451159,0,0,0.330197588,0.0683656,0.170393761,0.458176936,0.228695029,0.074368674,0,0,0.071534131,0.182237318,0.146618437,0.191411473,0.14398204,0.17658118,0.078649021,0.0089864,0.071534131,0.253771449,8.660254038,3.464101615,0,threatened,0.663738941,0.579894307,0.737691458
179311-wcs,655844-1,Roeperocharis alcicornis,Roeperocharis,alcicornis,Orchidaceae,correct,T,0,1,EN,T,1,low_confidence,2600,2,2121,12,1,present,present,absent,absent,0.187983301,0.563796044,0.013623612,0,0.234597043,0.035693105,0.074465726,0.513081458,0.251859072,0.124900639,0.000317488,0.002693452,0.057177903,0.122305968,0.15834155,0.222356249,0.182022759,0.194947325,0.04673183,0.013105476,0.060188843,0.182494811,46.05431576,3.464101615,0.116720229,threatened,0.507784606,0.429598946,0.585544703
179325-wcs,655856-1,Roeperocharis urbaniana,Roeperocharis,urbaniana,Orchidaceae,correct,T,0,1,EN,T,1,low_confidence,2750,1,8,8,0,absent,absent,absent,absent,0.208939152,0.38674431,0,0,0.404316538,0.048637836,0.070832958,0.282465695,0.321789201,0.27627431,0,0,0.034972436,0.047454254,0.077413744,0.240801248,0.182840678,0.332216996,0.075856731,0.008443913,0.034972436,0.08242669,2.828427125,2.828427125,0,threatened,0.507784606,0.429598946,0.585544703
976530-az,734924-1,Rubus aethiopicus,Rubus,aethiopicus,Rosaceae,correct,T,0,1,EN,T,1,confident,2800,3,20823,16,0,absent,absent,absent,absent,0.259852957,0.408203234,0.010628391,0,0.321315418,0.035833159,0.100107136,0.474351506,0.249937558,0.13977064,0.000247686,0.002101283,0.048674619,0.118440474,0.132391201,0.159147731,0.152942002,0.204735342,0.138269956,0.043049705,0.051023589,0.169464063,144.3017671,4,0.103094089,threatened,0.68257027,0.624271893,0.745912312
979731-az,736571-1,Rubus erlangeri,Rubus,erlangeri,Rosaceae,over,T,2,0,NT,NT,0,confident,3295,4,24339,44,1,present,present,absent,absent,0.191661575,0.581345147,0.008295457,0,0.218697822,0.025400376,0.071159115,0.619793893,0.229777158,0.053869458,0.000193319,0.001640051,0.091414405,0.184684499,0.20267999,0.193416634,0.15482062,0.114095761,0.046348234,0.010706486,0.093247775,0.277932274,156.0096151,6.633249581,0.091079397,over,0.589075139,0.507452599,0.673380385
421733-az,1009492-1,Ruellia boranica,Ruellia,boranica,Acanthaceae,correct,T,0,1,VU,T,1,confident,1450,1,1149,32,1,present,absent,absent,absent,0.174789642,0.675266597,0.022200944,0,0.127742817,0.027529804,0.076756648,0.658514077,0.207759216,0.029440255,0.000517376,0.004389231,0.071158313,0.169432092,0.20929314,0.210743404,0.181507803,0.108523285,0.028394992,0.016040364,0.07606492,0.245497012,33.89690251,5.656854249,0.148999813,threatened,0.719266309,0.649731689,0.783091366
186062-wcs,656874-1,Satyrium aethiopicum,Satyrium,aethiopicum,Orchidaceae,over,T,2,0,LC,NT,0,confident,2250,8,242175,24,1,present,present,absent,absent,0.228102077,0.526125667,0.004312141,0,0.241460116,0.023691056,0.06563872,0.515064818,0.276667398,0.118938009,9.07E-05,0.000769528,0.02660636,0.140949217,0.159380933,0.196985825,0.179617988,0.191931297,0.08374003,0.019928115,0.027466596,0.168415813,492.1127919,4.898979486,0.065666891,over,0.54982643,0.447822066,0.641893099
583106-az,793786-1,Saxifraga hederifolia,Saxifraga,hederifolia,Saxifragaceae,under,NT,1,0,VU,T,1,confident,3950,3,42000,1250,1,present,present,absent,absent,0.272386214,0.284403496,0,0,0.44321029,0.028456709,0.063811179,0.261560201,0.349668199,0.296503711,0,6.75E-09,0.042383719,0.064222005,0.078680024,0.175862334,0.155287532,0.318091667,0.144579226,0.020893487,0.042383726,0.106605731,204.9390153,35.35533906,0,under,0.279095023,0.190225436,0.362610348
287368-wcs,66766-1,Scadoxus nutans,Scadoxus,nutans,Amaryllidaceae,correct,T,0,1,VU,T,1,confident,1200,2,11681,66,1,present,absent,absent,present,0.315964169,0.377292842,0,0.007459253,0.299283736,0.057755069,0.165780676,0.538516115,0.189960038,0.047988101,0.007756509,0.036839018,0.101885655,0.169778771,0.13742712,0.221288295,0.133729135,0.143453014,0.04331651,0.004525973,0.146481182,0.316259953,108.078675,8.124038405,0,threatened,0.684383829,0.619002267,0.752429191
531501-wcs,77187925-1,Scleria pseudohispidior,Scleria,pseudohispidior,Cyperaceae,correct,T,0,1,VU,T,1,confident,1617.5,1,4,4,0,absent,absent,absent,absent,0.396465967,0.413677698,0,0,0.189856334,0.021023165,0.090017703,0.308359135,0.441945704,0.138654292,0,0,0.026792336,0.067941471,0.11323542,0.237135682,0.220627283,0.255557647,0.075126516,0.003583645,0.026792336,0.094733807,2,2,0,threatened,0.58288104,0.471390985,0.682485611
478276-wcs,77100680-1,Seddera ogadenensis,Seddera,ogadenensis,Convolvulaceae,correct,T,0,1,CR,T,1,confident,1225,1,4,4,0,absent,absent,absent,absent,0.118248011,0.838664406,0,0,0.043087583,0.00330245,0.009777301,0.739146975,0.218924185,0.028849089,0,0,0.006552016,0.259265669,0.258162185,0.213796194,0.164093624,0.07593019,0.018611192,0.003588931,0.006552016,0.265817684,2,2,0,threatened,0.667695832,0.586837864,0.758302345
478286-wcs,77100683-1,Seddera rhodantha,Seddera,rhodantha,Convolvulaceae,correct,T,0,1,CR,T,1,confident,850,1,4,4,0,absent,absent,absent,absent,0.174789642,0.675266597,0.022200944,0,0.127742817,0.027529804,0.076756648,0.658514077,0.207759216,0.029440255,0.000517376,0.004389231,0.071158313,0.169432092,0.20929314,0.210743404,0.181507803,0.108523285,0.028394992,0.016040364,0.07606492,0.245497012,2,2,0.148999813,threatened,0.667695832,0.586837864,0.758302345
479746-wcs,271185-1,Seddera simmonsii,Seddera,simmonsii,Convolvulaceae,correct,T,0,1,EN,T,1,confident,775,1,430,8,0,absent,absent,absent,absent,0.118248011,0.838664406,0,0,0.043087583,0.00330245,0.009777301,0.739146975,0.218924185,0.028849089,0,0,0.006552016,0.259265669,0.258162185,0.213796194,0.164093624,0.07593019,0.018611192,0.003588931,0.006552016,0.265817684,20.73644135,2.828427125,0,threatened,0.596680223,0.519100905,0.665234946
483272-az,907004-1,Sedum baleensis,Sedum,baleensis,Crassulaceae,correct,T,0,1,EN,T,1,confident,3050,1,1213,32,1,present,present,absent,absent,0.106125158,0.724259096,0,0,0.169615747,0.006419927,0.019884681,0.711662548,0.236233117,0.025799727,0,0,0.137293545,0.237275573,0.251895299,0.18876179,0.128359068,0.047075816,0.009141814,0.000197096,0.137293545,0.374569119,34.82814953,5.656854249,0,threatened,0.596263504,0.501274254,0.685981508
482997-az,275369-1,Sedum epidendrum,Sedum,epidendrum,Crassulaceae,under,NT,1,0,VU,T,1,confident,2750,5,119988,60,1,present,present,absent,absent,0.301574268,0.230346273,0,0,0.468079459,0.035128277,0.089495851,0.281143116,0.322482372,0.271750384,0,3.75E-09,0.035992962,0.067509897,0.071150651,0.147331885,0.142566598,0.306967217,0.186685119,0.041795667,0.035992966,0.103502862,346.3928406,7.745966692,0,under,0.287644743,0.210248686,0.372717685
483619-az,907006-1,Sedum glomerifolium,Sedum,glomerifolium,Crassulaceae,correct,T,0,1,EN,T,1,confident,3250,1,25,20,1,present,present,absent,absent,0.106125158,0.724259096,0,0,0.169615747,0.006419927,0.019884681,0.711662548,0.236233117,0.025799727,0,0,0.137293545,0.237275573,0.251895299,0.18876179,0.128359068,0.047075816,0.009141814,0.000197096,0.137293545,0.374569119,5,4.472135955,0,threatened,0.635092437,0.548704549,0.74695689
483372-az,907007-1,Sedum mooneyi,Sedum,mooneyi,Crassulaceae,correct,T,0,1,VU,T,1,confident,3750,3,10954,72,1,present,present,absent,absent,0.18850168,0.435303425,0,0,0.376194895,0.015421829,0.052696523,0.492711369,0.275227804,0.163942474,0,0,0.074780309,0.129363108,0.143987069,0.138751754,0.129689647,0.19106615,0.151134668,0.041227294,0.074780309,0.204143417,104.6613587,8.485281374,0,threatened,0.635092437,0.548704549,0.74695689
1080267-az,77065701-1,Senecio balensis,Senecio,balensis,Asteraceae,correct,T,0,1,EN,T,1,confident,4000,4,3693,24,1,present,present,absent,absent,0.200221583,0.475320226,0,0,0.324458191,0.018886478,0.044734586,0.457032631,0.300405112,0.178941193,0,3.82E-09,0.083586332,0.139348674,0.153876894,0.181462294,0.143597245,0.200437241,0.085782624,0.011908691,0.083586336,0.22293501,60.77005842,4.898979486,0,threatened,0.743431883,0.68211799,0.801111775
1080902-az,245075-1,Senecio farinaceus,Senecio,farinaceus,Asteraceae,under,NT,1,0,VU,T,1,low_confidence,3950,4,87844,56,1,present,present,absent,absent,0.201954688,0.461732446,0,0,0.336312867,0.027923765,0.054782378,0.456719162,0.304011344,0.156563351,0,3.68E-09,0.080408951,0.13580984,0.152088126,0.199013154,0.157921352,0.198571463,0.06767593,0.008511181,0.080408954,0.216218794,296.3848849,7.483314774,0,under,0.417839702,0.325952426,0.495535375
1080970-az,245197-1,Senecio fresenii,Senecio,fresenii,Asteraceae,over,T,2,0,LC,NT,0,low_confidence,2910,6,117194,36,1,present,present,absent,present,0.217194782,0.373120834,0.000757868,0,0.408926516,0.030208368,0.070836099,0.43252136,0.300300954,0.166133219,0,0,0.05218104,0.08966326,0.116548185,0.18270956,0.178785277,0.23842659,0.114361631,0.027324458,0.05218104,0.1418443,342.3360922,6,0.027529397,over,0.486202747,0.416941297,0.547852297
1081517-az,60434242-2,Senecio leptopterus,Senecio,leptopterus,Asteraceae,correct,T,0,1,EN,T,1,confident,2615,2,8,8,0,absent,absent,absent,absent,0.222538235,0.445069931,0.013355298,0,0.319036536,0.027487957,0.082077254,0.478500597,0.255386679,0.156547513,0.000311235,0.002640405,0.042809597,0.102072237,0.128740945,0.150869883,0.155240842,0.211958803,0.153566788,0.051789264,0.045761237,0.147833474,2.828427125,2.828427125,0.115565123,threatened,0.741528696,0.684678701,0.792313375
1081441-az,246494-1,Senecio nanus,Senecio,nanus,Asteraceae,correct,NT,0,1,NT,NT,0,low_confidence,3675,4,81142,76,1,present,present,absent,present,0.201954688,0.461732446,0,0,0.336312867,0.027923765,0.054782378,0.456719162,0.304011344,0.156563351,0,3.68E-09,0.080408951,0.13580984,0.152088126,0.199013154,0.157921352,0.198571463,0.06767593,0.008511181,0.080408954,0.216218794,284.8543487,8.717797887,0,not_threatened,0.417839702,0.325952426,0.495535375
1081960-az,246602-1,Senecio ochrocarpus,Senecio,ochrocarpus,Asteraceae,over,T,2,0,LC,NT,0,low_confidence,3400,7,172250,56,1,present,present,absent,absent,0.181666178,0.574064914,0.003684325,0,0.240584583,0.020163254,0.048340175,0.550364845,0.264204501,0.116927225,8.59E-05,0.000728463,0.047122614,0.164802359,0.178554817,0.190317129,0.159096685,0.164217212,0.076150737,0.018924117,0.047936944,0.212739304,415.0301194,7.483314774,0.060698638,over,0.487339654,0.418998003,0.548087475
1083109-az,247505-1,Senecio schultzii,Senecio,schultzii,Asteraceae,correct,NT,0,1,LC,NT,0,low_confidence,3822.5,7,145994,164,1,present,present,absent,absent,0.227047053,0.377411953,0.004860925,0,0.390680069,0.028557632,0.072140775,0.400574407,0.311263969,0.187463217,9.93E-05,0.000146202,0.060967236,0.096616295,0.116258555,0.175699525,0.157203502,0.240446959,0.12532871,0.027233758,0.061212695,0.15782899,382.0916121,12.80624847,0.069720334,not_threatened,0.417839702,0.325952426,0.495535375
1083543-az,248115-1,Senecio unionis,Senecio,unionis,Asteraceae,correct,NT,0,1,LC,NT,0,low_confidence,3610,4,35000,124,1,present,present,absent,present,0.193564152,0.423275072,0,0,0.383160777,0.023644918,0.057186452,0.440662103,0.286754731,0.191751796,0,0,0.064919685,0.109073846,0.127496499,0.164029962,0.142855443,0.226029971,0.13248792,0.033106675,0.064919685,0.173993531,187.0828693,11.13552873,0,not_threatened,0.417839702,0.325952426,0.495535375
998816-az,77130784-1,Senegalia fumosa,Senegalia,fumosa,Fabaceae,over,T,2,0,LC,NT,0,confident,725,1,8000,16,0,absent,absent,absent,absent,0.118248011,0.838664406,0,0,0.043087583,0.00330245,0.009777301,0.739146975,0.218924185,0.028849089,0,0,0.006552016,0.259265669,0.258162185,0.213796194,0.164093624,0.07593019,0.018611192,0.003588931,0.006552016,0.265817684,89.4427191,4,0,over,0.646280708,0.563681033,0.721982027
998460-az,77131649-1,Senegalia pseudonigrescens,Senegalia,pseudonigrescens,Fabaceae,correct,T,0,1,CR,T,1,confident,300,1,55,7,0,absent,absent,absent,absent,0.106125158,0.724259096,0,0,0.169615747,0.006419927,0.019884681,0.711662548,0.236233117,0.025799727,0,0,0.137293545,0.237275573,0.251895299,0.18876179,0.128359068,0.047075816,0.009141814,0.000197096,0.137293545,0.374569119,7.416198487,2.645751311,0,threatened,0.59890885,0.520878819,0.693531745
590937-az,1001909-1,Sesbania melanocaulis,Sesbania,melanocaulis,Fabaceae,correct,T,0,1,VU,T,1,confident,1725,6,153388,40,1,present,absent,absent,absent,0.269008948,0.414861633,0.005952651,0.00169367,0.308483099,0.036906734,0.100431246,0.43206888,0.281289365,0.149303775,0.00190011,0.009542522,0.052365773,0.102822509,0.119593017,0.195701402,0.165367534,0.223608067,0.102992388,0.026106676,0.063808405,0.166630914,391.647801,6.32455532,0.077153425,threatened,0.674492787,0.596675176,0.753608448
1246728-az,77210938-1,Silene scottii,Silene,scottii,Caryophyllaceae,correct,T,0,1,VU,T,1,confident,3000,1,7706,8,0,absent,absent,absent,absent,0.258977847,0.501416367,0.05529658,0,0.184309206,0.039839236,0.152798064,0.424697355,0.338676881,0.043988464,0.001127922,0.001661359,0.075119943,0.053903794,0.112832404,0.256139467,0.221212784,0.232635057,0.043469603,0.001897667,0.077909224,0.131813018,87.78382539,2.828427125,0.235152248,threatened,0.615279107,0.510229943,0.707575766
475015-az,289527-1,Sisymbrium maximum,Sisymbrium,maximum,Brassicaceae,correct,T,0,1,EN,T,1,low_confidence,3050,3,26162,20,1,present,present,absent,absent,0.123861655,0.748770775,0,0,0.12736757,0.005608487,0.0190306,0.70100699,0.23046401,0.043889913,0,0,0.049768366,0.234606372,0.241476624,0.200349335,0.153303906,0.08446508,0.031064334,0.004965981,0.049768366,0.284374739,161.7467156,4.472135955,0,threatened,0.463640167,0.374268041,0.545304823
590976-az,518623-1,Smithia abyssinica,Smithia,abyssinica,Fabaceae,correct,NT,0,1,LC,NT,0,low_confidence,2125,6,180341,44,1,present,absent,absent,absent,0.328642909,0.277730733,0.000761615,0,0.392864744,0.031846645,0.089222654,0.301314396,0.3515371,0.226079205,0,2.91E-09,0.033018826,0.065858168,0.082250179,0.172601507,0.176889641,0.293077165,0.145528659,0.030775852,0.033018829,0.098876997,424.6657509,6.633249581,0.027597375,not_threatened,0.386822205,0.309458481,0.456714367
1082850-az,943130-1,Solanecio gigas,Solanecio,gigas,Asteraceae,over,T,2,0,LC,NT,0,low_confidence,2550,11,215483,76,1,present,present,absent,absent,0.215238646,0.52616145,0.002893843,0.000823367,0.254882695,0.024430725,0.065837494,0.523791121,0.270801561,0.115139099,0.000923723,0.004639021,0.05032359,0.153421153,0.16521563,0.19590847,0.161632008,0.173944956,0.077233587,0.016757862,0.055886334,0.209307487,464.2014649,8.717797887,0.053794449,over,0.487339654,0.418998003,0.548087475
